phase,epoch,split,loss,general_f1,class_0_f1,class_1_f1,precision,recall,specificity,mcc,tn,fp,fn,tp,pr_auc,roc_auc,learning_rate
epoch,1,train,0.7732075461591491,0.6847522258758545,0.7671552896499634,0.5120779871940613,0.6024952444892022,0.44525758703382123,0.8263345717637857,0.29405755702406117,33807,7105,13417,10769,0.6251090559179651,0.6710769238101623,0.0003
epoch,1,val,0.7590723037719727,0.7499077320098877,0.8297747373580933,0.5288528203964233,0.7189666036546944,0.4182551319648094,0.9174226995000926,0.39988784109499675,4955,446,1587,1141,0.5934474058184654,0.681290725731794,0.0003
epoch,2,train,0.7354246007868933,0.725398600101471,0.8048343658447266,0.5369151830673218,0.718854051054384,0.42847101629041595,0.900933711380524,0.38334336294359805,36859,4053,13823,10363,0.6672175746614355,0.700436762641995,0.00029700099999999997
epoch,2,val,0.7434772253036499,0.7540903091430664,0.8311797976493835,0.5474303960800171,0.7158081705150977,0.4431818181818182,0.9111275689687095,0.41236725514146894,4921,480,1519,1209,0.6073859259634359,0.6752849274137895,0.00029700099999999997
epoch,3,train,0.6987681247824826,0.7329410910606384,0.8011165261268616,0.5936470031738281,0.6828520729149863,0.5250558174150335,0.8558369182635901,0.4074341971395469,35014,5898,11487,12699,0.712595549975189,0.7554168674352117,0.00029400199999999997
epoch,3,val,0.7667282819747925,0.6395620703697205,0.7273911237716675,0.43853870034217834,0.46369518332135157,0.47287390029325516,0.723754860211072,0.1956918136715258,3909,1492,1438,1290,0.5812234661300298,0.628620521289367,0.00029400199999999997
epoch,4,train,0.6743237223467018,0.7464284896850586,0.810684323310852,0.6161430478096008,0.7040442153371951,0.547754899528653,0.8638785686351192,0.4387746194143922,35343,5569,10938,13248,0.7345220430011166,0.7785795913860256,0.00029100299999999996
epoch,4,val,0.7262483835220337,0.7560585737228394,0.8331791162490845,0.546328067779541,0.7267194157029824,0.437683284457478,0.9168672468061471,0.4168983326554099,4952,449,1534,1194,0.6300442371423487,0.683150311308702,0.00029100299999999996
epoch,5,train,0.6566163775668976,0.7581953406333923,0.8203471899032593,0.6302933692932129,0.7295959980425208,0.5547837591995369,0.8784464215877982,0.46497802091336315,35939,4973,10768,13418,0.7484458712898324,0.7899515544267619,0.00028800399999999996
epoch,5,val,0.7092635631561279,0.7638086080551147,0.8421831130981445,0.5307917594909668,0.7961876832844574,0.3980938416422287,0.9485280503610443,0.4380000645350992,5123,278,1642,1086,0.6540022096607216,0.7037398309534294,0.00028800399999999996
epoch,6,train,0.6425657091035304,0.7671664357185364,0.8273041248321533,0.6427679061889648,0.747464781011895,0.5637972380716116,0.8873924520922957,0.4854454632761963,36305,4607,10550,13636,0.7613236968570753,0.7995018794547253,0.00028500499999999996
epoch,6,val,0.8665723204612732,0.4386534094810486,0.4203326106071472,0.5089752078056335,0.3687849851827461,0.8211143695014663,0.2901314571375671,0.12086475950762444,1567,3834,488,2240,0.6402297010485585,0.6996838860621553,0.00028500499999999996
epoch,7,train,0.6343666938950447,0.7718824148178101,0.8315218687057495,0.6468825936317444,0.7612491605104097,0.5623914661374348,0.8957274149393821,0.49606504555554826,36646,4266,10584,13602,0.7669680957778047,0.8035660756386732,0.00028200599999999996
epoch,7,val,0.7073318958282471,0.7430188059806824,0.8201153874397278,0.5502691268920898,0.6666666666666666,0.46847507331378296,0.8816885761895945,0.389496492968119,4762,639,1450,1278,0.6543290417398351,0.6935202208128071,0.00028200599999999996
epoch,8,train,0.631678849165797,0.7741405367851257,0.8337535858154297,0.6478745341300964,0.7698787637315726,0.5592491524022162,0.9011781384434885,0.5012052105944036,36869,4043,10660,13526,0.7695840565277203,0.8053656216329379,0.00027900699999999995
epoch,8,val,0.7006556987762451,0.7710665464401245,0.8474715352058411,0.5412866473197937,0.8261851015801355,0.40249266862170086,0.9572301425661914,0.45931465624742096,5170,231,1630,1098,0.6521346476544314,0.6979366602035791,0.00027900699999999995
epoch,9,train,0.6283250007494662,0.7731112837791443,0.8329260945320129,0.646583080291748,0.7674088378961718,0.558628958901844,0.8999071177160736,0.49881592710716405,36817,4095,10675,13511,0.7713781139254512,0.8065544203343783,0.00027600799999999995
epoch,9,val,0.7140349745750427,0.7676221132278442,0.8441033363342285,0.5438299775123596,0.7968860580325549,0.41275659824046923,0.9468616922792076,0.44809966498404086,5114,287,1602,1126,0.6400985658290499,0.6871693006779998,0.00027600799999999995
epoch,10,train,0.6209056388101648,0.7783495783805847,0.8371316194534302,0.6531740427017212,0.7800999023942126,0.5617712726370627,0.9063844348846304,0.5110205306007737,37082,3830,10599,13587,0.7768436732584044,0.8105746901878387,0.00027300899999999995
epoch,10,val,0.6900907754898071,0.7684832215309143,0.843035876750946,0.5590440630912781,0.7746753246753246,0.437316715542522,0.9357526384002962,0.449550756166249,5054,347,1535,1193,0.6585377942695613,0.6999568614696637,0.00027300899999999995
epoch,11,train,0.614955145442808,0.7817137241363525,0.8404088020324707,0.654728353023529,0.7939304655274013,0.5570578020342347,0.9145238560813453,0.5190682395049929,37415,3497,10713,13473,0.7807061939072947,0.8129759324173906,0.00027000999999999994
epoch,11,val,0.7038070559501648,0.7852134108543396,0.8563199639320374,0.574768602848053,0.8563134978229318,0.43255131964809385,0.9633401221995926,0.498226384158081,5203,198,1548,1180,0.6586241451874093,0.7090202286857925,0.00027000999999999994
epoch,12,train,0.6111016775671329,0.7825125455856323,0.8404624462127686,0.658448338508606,0.7903973126375535,0.5642520466385512,0.9115418459131795,0.5208001541490531,37293,3619,10539,13647,0.7851783784715753,0.8180019045260333,0.00026701099999999994
epoch,12,val,0.7084671854972839,0.7031615376472473,0.7811734676361084,0.5387115478515625,0.5629244906112665,0.5164956011730205,0.7974449176078504,0.3211266542595066,4307,1094,1319,1409,0.6618198341404755,0.6999881497995647,0.00026701099999999994
epoch,13,train,0.6073356347236352,0.7825586199760437,0.8404800891876221,0.6585948467254639,0.7903328509406657,0.5645001240387001,0.9114685177942902,0.5209047101435667,37290,3622,10533,13653,0.7875595637046533,0.8195108919674504,0.00026401199999999994
epoch,13,val,0.7368355989456177,0.7550744414329529,0.8305964469909668,0.5580466389656067,0.7073719752391672,0.4607771260997067,0.9037215330494353,0.4164436536396779,4881,520,1471,1257,0.6535928494370408,0.6984566165926697,0.00026401199999999994
epoch,14,train,0.6061821200191535,0.7821285128593445,0.8396259546279907,0.6603606343269348,0.7846127582086155,0.5700818655420491,0.9074843566679702,0.5198247630906717,37127,3785,10398,13788,0.7886104811523703,0.8208263089607879,0.00026101299999999994
epoch,14,val,0.6838698983192444,0.7843523025512695,0.8558743596076965,0.5719169974327087,0.8566203365032918,0.42925219941348974,0.9637104239955564,0.4961222168438059,5205,196,1557,1171,0.6711038040504443,0.7119712068635058,0.00026101299999999994
epoch,15,train,0.6023161367204324,0.7866601347923279,0.8437162637710571,0.6639891862869263,0.8003032777324157,0.5673530141404118,0.9163081736409855,0.5305958455118568,37488,3424,10464,13722,0.790473957261011,0.8217710818129578,0.00025801399999999993
epoch,15,val,0.704685628414154,0.7656538486480713,0.8405991196632385,0.5576967597007751,0.7606079797340088,0.4402492668621701,0.9300129605628588,0.4419335430659737,5023,378,1527,1201,0.6477994655057117,0.699047361979779,0.00025801399999999993
epoch,16,train,0.5991207661587717,0.7867369055747986,0.8436686992645264,0.6645889282226562,0.799418773612322,0.5686760936078723,0.9156482205709816,0.5307381329392715,37461,3451,10432,13754,0.7933406851970298,0.824592454911504,0.00025501499999999993
epoch,16,val,0.6769102811813354,0.785090446472168,0.8559412956237793,0.5770999789237976,0.849607982893799,0.436950146627566,0.9609331605258286,0.49717321562603817,5190,211,1536,1192,0.6722886878043192,0.7177626360058228,0.00025501499999999993
epoch,17,train,0.5968019049056332,0.787750780582428,0.8446183800697327,0.665229082107544,0.8034178030081348,0.5676010915405607,0.9178969495502542,0.5332017620440177,37553,3359,10458,13728,0.7945639766681236,0.8251831546576152,0.0002520159999999999
epoch,17,val,0.6865415573120117,0.7767252922058105,0.8491397500038147,0.5706174373626709,0.8045363575717145,0.44208211143695014,0.9457507868913164,0.4722221310830375,5108,293,1522,1206,0.6688397792749373,0.7095335676949147,0.0002520159999999999
epoch,18,train,0.5942742845935962,0.7878429293632507,0.8446229696273804,0.6656661033630371,0.802955089645506,0.5684693624410816,0.9175303089558076,0.5333913091285286,37538,3374,10437,13749,0.7964517279633658,0.8279388813130582,0.0002490169999999999
epoch,18,val,0.6926459670066833,0.7738959193229675,0.8469353914260864,0.5675294399261475,0.7923784494086727,0.44208211143695014,0.9414923162377338,0.46430080615306174,5085,316,1522,1206,0.6681532637982628,0.7088938876313227,0.0002490169999999999
epoch,19,train,0.5938396098426285,0.7844787836074829,0.8403649926185608,0.6683842539787292,0.7802118971415959,0.5845943934507566,0.9026447008212749,0.5253012410411942,36929,3983,10047,14139,0.7979816164758513,0.8290670932095773,0.0002460179999999999
epoch,19,val,0.6875288486480713,0.7611021995544434,0.8344698548316956,0.5709235668182373,0.7185761957730812,0.4736070381231672,0.9063136456211812,0.43223627255113484,4895,506,1436,1292,0.679849088840682,0.7247269363607587,0.0002460179999999999
epoch,20,train,0.5899194398148933,0.7859073877334595,0.8417274951934814,0.6692612767219543,0.7854397593716927,0.5830232365831473,0.9058466953461087,0.5285844353916093,37060,3852,10085,14101,0.8002547569481706,0.8313222168479126,0.00024301899999999992
epoch,20,val,0.692696750164032,0.7770943641662598,0.8492763042449951,0.5722379684448242,0.8037135278514589,0.4442815249266862,0.9451953341973709,0.4731277988443375,5105,296,1516,1212,0.6672974792185397,0.7219439717636736,0.00024301899999999992
epoch,21,train,0.5852414688255628,0.7837567925453186,0.8383570313453674,0.6734556555747986,0.767108809385404,0.6001819234267758,0.8922809933515838,0.5240617537777624,36505,4407,9670,14516,0.8046268155193108,0.8369306749386944,0.00024001999999999991
epoch,21,val,0.6797369122505188,0.7083281874656677,0.7818164825439453,0.5601929426193237,0.5670296657904619,0.5535190615835777,0.7865210146269209,0.34211252913386997,4248,1153,1218,1510,0.6887983148027143,0.7457768559748629,0.00024001999999999991
epoch,22,train,0.5787557205491921,0.7811300158500671,0.832766056060791,0.683363676071167,0.7387564866423217,0.635698337881419,0.8671050058662495,0.5209732209904676,35475,5437,8811,15375,0.810685274507608,0.8440740922359276,0.0002370209999999999
epoch,22,val,0.6466965675354004,0.7793086767196655,0.8485308885574341,0.5935659408569336,0.7769869513641756,0.4802052785923754,0.9303832623588224,0.4781820233847216,5025,376,1418,1310,0.7295730240660523,0.8064523934147092,0.0002370209999999999
epoch,23,train,0.5554302702664743,0.7799778580665588,0.8217357397079468,0.7126722931861877,0.6921638156100222,0.7344331431406599,0.806902620258115,0.5352780870294805,33012,7900,6423,17763,0.8282392308178442,0.8652826417274337,0.0002340219999999999
epoch,23,val,0.6110725402832031,0.743510901927948,0.7828803658485413,0.6867017149925232,0.581869111280876,0.8376099706744868,0.6959822255137937,0.5042086202261671,3759,1642,443,2285,0.7793138489345872,0.859370902314712,0.0002340219999999999
epoch,24,train,0.5236573959890689,0.7968754768371582,0.8317834138870239,0.7436856627464294,0.7000328431193665,0.7931447945092203,0.7990809542432538,0.5796338449908864,32692,8220,5003,19183,0.8469957839927175,0.8856325347931707,0.0002310229999999999
epoch,24,val,0.5720456838607788,0.8270390033721924,0.8779513835906982,0.7032502889633179,0.8288557213930349,0.6107038123167156,0.9363080910942418,0.5987117663890952,5057,344,1062,1666,0.8160929489248239,0.8828377266401737,0.0002310229999999999
epoch,25,train,0.5072852429725614,0.8062766790390015,0.8396301865577698,0.7554064393043518,0.7114309721258174,0.8051765484164393,0.8069270629644114,0.5991788822854859,33013,7899,4712,19474,0.8563890196929689,0.8939261226044045,0.0002280239999999999
epoch,25,val,0.8009318113327026,0.5112559795379639,0.42727404832839966,0.5737581849098206,0.4055816775367814,0.9802052785923754,0.27439363080910945,0.3070991857127649,1482,3919,54,2674,0.8192270292955799,0.8842892404523763,0.0002280239999999999
epoch,26,train,0.4985048239881342,0.8100863099098206,0.8425636887550354,0.7607269287109375,0.7150966051741077,0.8125775241875465,0.8086136096988659,0.6077430850700621,33082,7830,4533,19653,0.861188314267923,0.8983892399047197,0.0002250249999999999
epoch,26,val,0.5789470672607422,0.8210111856460571,0.8737527132034302,0.6925839781761169,0.8174563591022443,0.6008064516129032,0.932234771338641,0.5839091607488475,5035,366,1089,1639,0.8147314899826681,0.8855395519782641,0.0002250249999999999
epoch,27,train,0.49226323563870983,0.8127745985984802,0.8451255559921265,0.7633398175239563,0.7196309584828293,0.812701562887621,0.8128177551818537,0.6124935046225584,33254,7658,4530,19656,0.864515774220118,0.9008845131829482,0.0002220259999999999
epoch,27,val,0.6115836501121521,0.7150940895080566,0.7421509623527527,0.6816932559013367,0.5452946350043976,0.9090909090909091,0.6171079429735234,0.5004915844809228,3333,2068,248,2480,0.8125953573485989,0.8816166673272734,0.0002220259999999999
epoch,28,train,0.489414675976779,0.8144950866699219,0.8462048172950745,0.7663131952285767,0.7202619134230629,0.8186554204911932,0.8120355885803676,0.6170161484547134,33222,7690,4386,19800,0.8656403663182334,0.9024927772641703,0.0002190269999999999
epoch,28,val,0.529791533946991,0.8310985565185547,0.8744398951530457,0.7420627474784851,0.7610789980732178,0.7239736070381232,0.8852064432512498,0.617044784097932,4781,620,753,1975,0.8192035086899306,0.8876895896328528,0.0002190269999999999
epoch,29,train,0.48379562824451955,0.8162308931350708,0.84794020652771,0.7678124308586121,0.7235614734608772,0.8178284958240304,0.8152864685177943,0.6198588246191891,33355,7557,4406,19780,0.8681415298720818,0.9045844325982176,0.0002160279999999999
epoch,29,val,0.5137432813644409,0.8208881616592407,0.8629518151283264,0.7415690422058105,0.7188575361321404,0.7657624633431085,0.8487317163488243,0.605437375070062,4584,817,639,2089,0.8268535160576976,0.8926443104649351,0.0002160279999999999
epoch,30,train,0.48227509689272474,0.8192417621612549,0.8505682945251465,0.7712969779968262,0.7277461947551807,0.8203919622922352,0.8185617911615174,0.6258044745848036,33489,7423,4344,19842,0.8693513066058469,0.9054638308624068,0.0002130289999999999
epoch,30,val,0.5280255079269409,0.8215032815933228,0.8651361465454102,0.7361338138580322,0.73042223024179,0.7419354838709677,0.8616922792075542,0.6013244468940427,4654,747,704,2024,0.8230829297708514,0.8896428026524902,0.0002130289999999999
epoch,31,train,0.4797575259677315,0.8201481103897095,0.8514100313186646,0.7722267508506775,0.729240152851264,0.8205986934590259,0.8198816973015253,0.6274579399942054,33543,7369,4339,19847,0.8705080730080266,0.906831230294445,0.00021002999999999988
epoch,31,val,0.6127315759658813,0.7154631614685059,0.7420542240142822,0.6827595829963684,0.5454744685513916,0.9123900293255132,0.6159970375856323,0.5028003216871836,3327,2074,239,2489,0.8209593626316614,0.886050006488426,0.00021002999999999988
epoch,32,train,0.4784764251413158,0.8194107413291931,0.8509105443954468,0.7710345983505249,0.7288460122247589,0.8184073430910445,0.8200039108330074,0.6256196176474712,33548,7364,4392,19794,0.8711819487139298,0.9072258542807711,0.00020703099999999988
epoch,32,val,0.6147328019142151,0.7186616063117981,0.7458041310310364,0.6850296258926392,0.5486432825943084,0.9116568914956011,0.6211812627291242,0.506584486316089,3355,2046,241,2487,0.8219547721074749,0.8868059148924848,0.00020703099999999988
epoch,33,train,0.47700051413414224,0.8215152621269226,0.8529407978057861,0.7730087637901306,0.7327136031998814,0.817993880757463,0.8235969886585843,0.6292601667587819,33695,7217,4402,19784,0.8723930642440993,0.9076344156425429,0.00020403199999999988
epoch,33,val,0.5156581401824951,0.8233485221862793,0.8657190799713135,0.741912305355072,0.7277856135401974,0.7565982404692082,0.8570635067580078,0.6079729592671295,4629,772,664,2064,0.8222822362841863,0.8909002745228564,0.00020403199999999988
epoch,34,train,0.4748973237428384,0.8224983811378479,0.8540279865264893,0.7735956311225891,0.7352053927228036,0.8162159927230629,0.8262123582323034,0.6305988260487505,33802,7110,4445,19741,0.8736172373414148,0.9084898113227623,0.00020103299999999988
epoch,34,val,0.623762309551239,0.6936892867088318,0.7130013704299927,0.6715906262397766,0.5245158632056036,0.9332844574780058,0.5726717274578782,0.4870983323137716,3093,2308,182,2546,0.8226548939177674,0.88777724446597,0.00020103299999999988
epoch,35,train,0.47018212347270816,0.8243878483772278,0.855411946773529,0.776413083076477,0.7366760688836105,0.8206813859257421,0.8265789988267501,0.6350169739052072,33817,7095,4337,19849,0.875921681567145,0.9107200344467323,0.00019803399999999987
epoch,35,val,0.6688331365585327,0.6738836169242859,0.6856397390365601,0.6612140536308289,0.5075534628212675,0.9483137829912024,0.5352712460655434,0.47218284412949474,2891,2510,141,2587,0.8332534876903297,0.8944794965741654,0.00019803399999999987
epoch,36,train,0.47253487474063105,0.8244493007659912,0.8557762503623962,0.7757368683815002,0.738271328253399,0.8172083023236583,0.828729956980837,0.6343241302184747,33905,7007,4421,19765,0.8749452257425725,0.9095994264087335,0.00019503499999999987
epoch,36,val,0.5752797722816467,0.8255627751350403,0.87535160779953,0.7095452547073364,0.8040854224698236,0.6348973607038123,0.9218663210516571,0.5957147664220388,4979,422,996,1732,0.8190167405991681,0.8888257089351869,0.00019503499999999987
